job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_5835,w0,profile_5835,854699.000000,50,24478.000000,1,COMPLETED_SUCCESSFULLY,864294.946646,547.005660,864841.952306,9595.946646,10142.952306,18.542683,417-466,7106189.596601,""
job_5819,w0,profile_5819,853518.000000,57,16718.000000,1,COMPLETED_SUCCESSFULLY,864249.905620,768.508086,865018.413706,10731.905620,11500.413706,14.964597,281-337,11381467.516610,""
job_5839,w0,profile_5839,855134.000000,43,10416.000000,1,COMPLETED_SUCCESSFULLY,864328.444384,814.984175,865143.428559,9194.444384,10009.428559,12.281746,374-416,9105265.166867,""
job_5874,w0,profile_5874,863803.000000,44,15479.000000,1,COMPLETED_SUCCESSFULLY,864704.260002,572.388120,865276.648122,901.260002,1473.648122,2.574561,0-43,6543622.756873,""
job_5870,w0,profile_5870,862841.000000,55,40572.000000,1,COMPLETED_SUCCESSFULLY,865143.428559,363.403102,865506.831661,2302.428559,2665.831661,7.335743,362-416,5193095.220936,""
job_5840,w0,profile_5840,855175.000000,52,40209.000000,1,COMPLETED_SUCCESSFULLY,864841.952306,766.069046,865608.021352,9666.952306,10433.021352,13.618905,192-243,10350139.999325,""
job_5861,w0,profile_5861,858367.000000,49,36712.000000,1,COMPLETED_SUCCESSFULLY,864841.952306,766.439729,865608.392035,6474.952306,7241.392035,9.448091,417-465,9757735.799281,""
job_5786,w0,profile_5786,849931.000000,148,47831.000000,1,COMPLETED_SUCCESSFULLY,864841.952306,860.644710,865702.597016,14910.952306,15771.597016,18.325328,44-191,33094862.812156,""
job_5829,w0,profile_5829,854157.000000,97,43353.000000,1,COMPLETED_SUCCESSFULLY,865018.413706,900.912753,865919.326459,10861.413706,11762.326459,13.056011,244-340,22705414.528000,""
job_5876,w0,profile_5876,869357.000000,14,3275.000000,1,COMPLETED_SUCCESSFULLY,869357.000000,183.411739,869540.411739,0.000000,183.411739,1.000000,367-380,667160.201293,""
job_5875,w0,profile_5875,869357.000000,44,38014.000000,1,COMPLETED_SUCCESSFULLY,869357.000000,413.894853,869770.894853,0.000000,413.894853,1.000000,323-366,4731705.090077,""
job_5877,w0,profile_5877,869949.000000,3,6393.000000,1,COMPLETED_SUCCESSFULLY,869949.000000,57.162821,870006.162821,0.000000,57.162821,1.000000,323-325,44556.377349,""
job_5878,w0,profile_5878,869949.000000,17,4506.000000,1,COMPLETED_SUCCESSFULLY,869949.000000,240.444801,870189.444801,0.000000,240.444801,1.000000,326-342,1062036.097126,""
job_5881,w0,profile_5881,870221.000000,5,4110.000000,1,COMPLETED_SUCCESSFULLY,870221.000000,53.519565,870274.519565,0.000000,53.519565,1.000000,359-363,69527.648796,""
job_5879,w0,profile_5879,870221.000000,16,5995.000000,1,COMPLETED_SUCCESSFULLY,870221.000000,170.609138,870391.609138,0.000000,170.609138,1.000000,323-338,709246.560362,""
job_5882,w0,profile_5882,870221.000000,11,5090.000000,1,COMPLETED_SUCCESSFULLY,870221.000000,200.831580,870421.831580,0.000000,200.831580,1.000000,364-374,573983.828995,""
job_5443,w0,profile_5443,821838.000000,323,55682.000000,1,COMPLETED_SUCCESSFULLY,865919.326459,4655.376919,870574.703378,44081.326459,48736.703378,10.468906,0-322,390690038.184977,""
job_5880,w0,profile_5880,870221.000000,20,1391.000000,1,COMPLETED_SUCCESSFULLY,870221.000000,397.961564,870618.961564,0.000000,397.961564,1.000000,339-358,2067978.842025,""
job_5883,w0,profile_5883,873044.000000,53,40009.000000,1,COMPLETED_SUCCESSFULLY,873044.000000,328.006992,873372.006992,0.000000,328.006992,1.000000,341-393,4516832.001473,""
job_5884,w0,profile_5884,873600.000000,2,4478.000000,1,COMPLETED_SUCCESSFULLY,873600.000000,21.383520,873621.383520,0.000000,21.383520,1.000000,341-342,11111.793617,""
job_5886,w0,profile_5886,874128.000000,13,5643.000000,1,COMPLETED_SUCCESSFULLY,874128.000000,96.497343,874224.497343,0.000000,96.497343,1.000000,386-398,325937.008368,""
job_5887,w0,profile_5887,874128.000000,10,2084.000000,1,COMPLETED_SUCCESSFULLY,874128.000000,132.506390,874260.506390,0.000000,132.506390,1.000000,399-408,344279.994761,""
job_5885,w0,profile_5885,873600.000000,43,13031.000000,1,COMPLETED_SUCCESSFULLY,873600.000000,802.109807,874402.109807,0.000000,802.109807,1.000000,343-385,8961428.584156,""
job_5497,w0,profile_5497,826307.000000,341,47726.000000,1,COMPLETED_SUCCESSFULLY,870618.961564,3892.896448,874511.858012,44311.961564,48204.858012,12.382774,0-340,344907149.512924,""
job_5889,w0,profile_5889,878056.000000,4,4625.000000,1,COMPLETED_SUCCESSFULLY,878056.000000,30.991600,878086.991600,0.000000,30.991600,1.000000,285-288,32209.126920,""
job_5888,w0,profile_5888,878056.000000,19,698.000000,1,COMPLETED_SUCCESSFULLY,878056.000000,215.329241,878271.329241,0.000000,215.329241,1.000000,266-284,1062995.866785,""
job_5891,w0,profile_5891,878863.000000,4,1175.000000,1,COMPLETED_SUCCESSFULLY,878863.000000,73.490036,878936.490036,0.000000,73.490036,1.000000,280-283,76377.144861,""
job_5890,w0,profile_5890,878863.000000,14,4595.000000,1,COMPLETED_SUCCESSFULLY,878863.000000,189.032665,879052.032665,0.000000,189.032665,1.000000,266-279,687606.320455,""
job_5587,w0,profile_5587,832610.000000,266,54170.000000,1,COMPLETED_SUCCESSFULLY,874511.858012,4835.912380,879347.770392,41901.858012,46737.770392,9.664726,0-265,334221994.371727,""
job_5892,w0,profile_5892,880980.000000,46,10423.000000,1,COMPLETED_SUCCESSFULLY,880980.000000,884.702882,881864.702882,0.000000,884.702882,1.000000,454-499,10573779.271508,""
job_5893,w0,profile_5893,880980.000000,4,3522.000000,1,COMPLETED_SUCCESSFULLY,881864.702882,28.986437,881893.689320,884.702882,913.689320,31.521270,454-457,30125.190227,""
job_5895,w0,profile_5895,881441.000000,33,13916.000000,1,COMPLETED_SUCCESSFULLY,881864.702882,201.649825,882066.352708,423.702882,625.352708,3.101182,458-490,1728967.205646,""
job_5897,w0,profile_5897,882877.000000,5,3518.000000,1,COMPLETED_SUCCESSFULLY,882877.000000,69.271508,882946.271508,0.000000,69.271508,1.000000,454-458,89991.111311,""
job_5898,w0,profile_5898,884185.000000,5,1582.000000,1,COMPLETED_SUCCESSFULLY,884185.000000,81.490871,884266.490871,0.000000,81.490871,1.000000,454-458,105865.371995,""
job_5899,w0,profile_5899,884185.000000,18,6825.000000,1,COMPLETED_SUCCESSFULLY,884185.000000,166.756097,884351.756097,0.000000,166.756097,1.000000,459-476,779882.531952,""
job_5900,w0,profile_5900,884185.000000,17,5216.000000,1,COMPLETED_SUCCESSFULLY,884185.000000,282.592200,884467.592200,0.000000,282.592200,1.000000,477-493,1248199.653777,""
job_5901,w0,profile_5901,885016.000000,2,2253.000000,1,COMPLETED_SUCCESSFULLY,885016.000000,23.253968,885039.253968,0.000000,23.253968,1.000000,498-499,12083.758335,""
job_5651,w0,profile_5651,836888.000000,454,56503.000000,1,COMPLETED_SUCCESSFULLY,879347.770392,6455.083718,885802.854110,42459.770392,48914.854110,7.577726,0-453,761434759.174411,""
job_5896,w0,profile_5896,882877.000000,49,20070.000000,1,COMPLETED_SUCCESSFULLY,885802.854110,365.036399,886167.890509,2925.854110,3290.890509,9.015239,440-488,4647369.658166,""
job_5894,w0,profile_5894,880980.000000,58,18563.000000,1,COMPLETED_SUCCESSFULLY,885802.854110,401.377617,886204.231727,4822.854110,5224.231727,13.015753,382-439,6048617.333021,""
job_5903,w0,profile_5903,886398.000000,18,3841.000000,1,COMPLETED_SUCCESSFULLY,886398.000000,96.148827,886494.148827,0.000000,96.148827,1.000000,424-441,449667.460621,""
job_5904,w0,profile_5904,886398.000000,23,10317.000000,1,COMPLETED_SUCCESSFULLY,886398.000000,334.235534,886732.235534,0.000000,334.235534,1.000000,442-464,1997355.741384,""
job_5905,w0,profile_5905,886776.000000,16,2996.000000,1,COMPLETED_SUCCESSFULLY,886776.000000,270.878540,887046.878540,0.000000,270.878540,1.000000,424-439,1126080.788074,""
job_5902,w0,profile_5902,886398.000000,42,22905.000000,1,COMPLETED_SUCCESSFULLY,886398.000000,667.850112,887065.850112,0.000000,667.850112,1.000000,382-423,7287914.349806,""
job_5908,w0,profile_5908,887349.000000,9,5162.000000,1,COMPLETED_SUCCESSFULLY,887349.000000,70.557778,887419.557778,0.000000,70.557778,1.000000,395-403,164991.803665,""
job_5906,w0,profile_5906,886776.000000,59,32829.000000,1,COMPLETED_SUCCESSFULLY,886776.000000,653.960877,887429.960877,0.000000,653.960877,1.000000,440-498,10024869.915152,""
job_5907,w0,profile_5907,887349.000000,13,1496.000000,1,COMPLETED_SUCCESSFULLY,887349.000000,177.808906,887526.808906,0.000000,177.808906,1.000000,382-394,600581.330665,""
job_5909,w0,profile_5909,887349.000000,19,2180.000000,1,COMPLETED_SUCCESSFULLY,887349.000000,266.816955,887615.816955,0.000000,266.816955,1.000000,404-422,1317170.483844,""
job_5910,w0,profile_5910,887935.000000,12,5131.000000,1,COMPLETED_SUCCESSFULLY,887935.000000,127.498340,888062.498340,0.000000,127.498340,1.000000,382-393,397521.608799,""
job_5911,w0,profile_5911,888140.000000,2,6019.000000,1,COMPLETED_SUCCESSFULLY,888140.000000,22.969278,888162.969278,0.000000,22.969278,1.000000,382-383,11935.821012,""
job_5912,w0,profile_5912,888405.000000,17,5996.000000,1,COMPLETED_SUCCESSFULLY,888405.000000,96.462554,888501.462554,0.000000,96.462554,1.000000,382-398,426071.655901,""
job_5914,w0,profile_5914,888718.000000,16,4872.000000,1,COMPLETED_SUCCESSFULLY,888718.000000,147.493631,888865.493631,0.000000,147.493631,1.000000,401-416,613152.094292,""
job_5913,w0,profile_5913,888718.000000,19,3504.000000,1,COMPLETED_SUCCESSFULLY,888718.000000,163.098998,888881.098998,0.000000,163.098998,1.000000,382-400,805155.677512,""
job_5672,w0,profile_5672,838622.000000,382,68294.000000,1,COMPLETED_SUCCESSFULLY,885802.854110,3176.888043,888979.742153,47180.854110,50357.742153,15.851280,0-381,315311811.287423,""
job_5916,w0,profile_5916,889122.000000,11,3033.000000,1,COMPLETED_SUCCESSFULLY,889122.000000,104.313202,889226.313202,0.000000,104.313202,1.000000,310-320,298130.857805,""
job_5915,w0,profile_5915,889122.000000,19,6264.000000,1,COMPLETED_SUCCESSFULLY,889122.000000,325.725898,889447.725898,0.000000,325.725898,1.000000,291-309,1607980.793727,""
job_5917,w0,profile_5917,889639.000000,12,4721.000000,1,COMPLETED_SUCCESSFULLY,889639.000000,61.843294,889700.843294,0.000000,61.843294,1.000000,291-302,192818.556058,""
job_5918,w0,profile_5918,889822.000000,5,5416.000000,1,COMPLETED_SUCCESSFULLY,889822.000000,77.161360,889899.161360,0.000000,77.161360,1.000000,291-295,100240.874495,""
job_5919,w0,profile_5919,890034.000000,4,3093.000000,1,COMPLETED_SUCCESSFULLY,890034.000000,79.507361,890113.507361,0.000000,79.507361,1.000000,291-294,82630.864866,""
job_5920,w0,profile_5920,890034.000000,48,24238.000000,1,COMPLETED_SUCCESSFULLY,890034.000000,290.001777,890324.001777,0.000000,290.001777,1.000000,295-342,3616736.448770,""
job_5922,w0,profile_5922,890281.000000,6,5040.000000,1,COMPLETED_SUCCESSFULLY,890281.000000,49.862884,890330.862884,0.000000,49.862884,1.000000,387-392,77732.673836,""
job_5923,w0,profile_5923,890384.000000,12,4851.000000,1,COMPLETED_SUCCESSFULLY,890384.000000,106.935088,890490.935088,0.000000,106.935088,1.000000,291-302,333408.327778,""
job_5921,w0,profile_5921,890213.000000,44,20351.000000,1,COMPLETED_SUCCESSFULLY,890213.000000,375.237207,890588.237207,0.000000,375.237207,1.000000,343-386,4289765.359840,""
job_5925,w0,profile_5925,890523.000000,9,5810.000000,1,COMPLETED_SUCCESSFULLY,890523.000000,101.140130,890624.140130,0.000000,101.140130,1.000000,305-313,236505.358703,""
job_5927,w0,profile_5927,890621.000000,3,1664.000000,1,COMPLETED_SUCCESSFULLY,890621.000000,38.020739,890659.020739,0.000000,38.020739,1.000000,333-335,29635.808460,""
job_5924,w0,profile_5924,890523.000000,14,2841.000000,1,COMPLETED_SUCCESSFULLY,890523.000000,139.685506,890662.685506,0.000000,139.685506,1.000000,291-304,508106.026758,""
job_5926,w0,profile_5926,890523.000000,19,1675.000000,1,COMPLETED_SUCCESSFULLY,890523.000000,213.044515,890736.044515,0.000000,213.044515,1.000000,314-332,1051717.075123,""
job_5931,w0,profile_5931,890744.000000,8,5534.000000,1,COMPLETED_SUCCESSFULLY,890744.000000,150.420008,890894.420008,0.000000,150.420008,1.000000,368-375,312658.731751,""
job_5933,w0,profile_5933,890898.000000,1,1335.000000,1,COMPLETED_SUCCESSFULLY,890898.000000,5.395129,890903.395129,0.000000,5.395129,1.000000,374,1401.770082,""
job_5928,w0,profile_5928,890744.000000,24,38761.000000,1,COMPLETED_SUCCESSFULLY,890744.000000,168.316296,890912.316296,0.000000,168.316296,1.000000,291-314,1049572.331884,""
job_5932,w0,profile_5932,890898.000000,6,4060.000000,1,COMPLETED_SUCCESSFULLY,890898.000000,103.824379,891001.824379,0.000000,103.824379,1.000000,368-373,161854.790317,""
job_5930,w0,profile_5930,890744.000000,17,4908.000000,1,COMPLETED_SUCCESSFULLY,890744.000000,265.962360,891009.962360,0.000000,265.962360,1.000000,351-367,1174746.245796,""
job_5935,w0,profile_5935,891085.000000,16,2427.000000,1,COMPLETED_SUCCESSFULLY,891085.000000,180.337258,891265.337258,0.000000,180.337258,1.000000,351-366,749687.743424,""
job_5937,w0,profile_5937,891226.000000,7,4507.000000,1,COMPLETED_SUCCESSFULLY,891226.000000,71.600589,891297.600589,0.000000,71.600589,1.000000,302-308,130223.571050,""
job_5934,w0,profile_5934,891085.000000,11,3988.000000,1,COMPLETED_SUCCESSFULLY,891085.000000,215.726893,891300.726893,0.000000,215.726893,1.000000,291-301,616555.164543,""
job_5929,w0,profile_5929,890744.000000,36,19436.000000,1,COMPLETED_SUCCESSFULLY,890744.000000,625.196564,891369.196564,0.000000,625.196564,1.000000,315-350,5847820.720125,""
job_5936,w0,profile_5936,891176.000000,55,42790.000000,1,COMPLETED_SUCCESSFULLY,891176.000000,416.690971,891592.690971,0.000000,416.690971,1.000000,367-421,5954588.380434,""
job_5940,w0,profile_5940,891596.000000,9,2897.000000,1,COMPLETED_SUCCESSFULLY,891596.000000,124.903405,891720.903405,0.000000,124.903405,1.000000,315-323,292073.229818,""
job_5939,w0,profile_5939,891596.000000,8,4545.000000,1,COMPLETED_SUCCESSFULLY,891596.000000,139.151748,891735.151748,0.000000,139.151748,1.000000,307-314,289236.846612,""
job_5938,w0,profile_5938,891596.000000,16,5140.000000,1,COMPLETED_SUCCESSFULLY,891596.000000,196.654196,891792.654196,0.000000,196.654196,1.000000,291-306,817519.585989,""
job_5941,w0,profile_5941,891735.000000,8,1062.000000,1,COMPLETED_SUCCESSFULLY,891735.000000,103.848608,891838.848608,0.000000,103.848608,1.000000,315-322,215856.749341,""
job_5944,w0,profile_5944,891820.000000,2,5392.000000,1,COMPLETED_SUCCESSFULLY,891820.000000,33.357842,891853.357842,0.000000,33.357842,1.000000,311-312,17334.164549,""
job_5946,w0,profile_5946,891890.000000,2,4561.000000,1,COMPLETED_SUCCESSFULLY,891890.000000,15.559117,891905.559117,0.000000,15.559117,1.000000,311-312,8085.183941,""
job_5943,w0,profile_5943,891820.000000,8,3451.000000,1,COMPLETED_SUCCESSFULLY,891820.000000,97.371582,891917.371582,0.000000,97.371582,1.000000,323-330,202393.787320,""
job_5687,w0,profile_5687,839427.000000,291,60939.000000,1,COMPLETED_SUCCESSFULLY,888979.742153,3043.425280,892023.167433,49552.742153,52596.167433,17.281899,0-290,230107407.251217,""
job_5945,w0,profile_5945,891850.000000,17,1155.000000,1,COMPLETED_SUCCESSFULLY,891850.000000,190.846961,892040.846961,0.000000,190.846961,1.000000,331-347,842964.208656,""
job_5942,w0,profile_5942,891820.000000,20,5385.000000,1,COMPLETED_SUCCESSFULLY,891820.000000,309.250445,892129.250445,0.000000,309.250445,1.000000,291-310,1606997.848187,""
job_5947,w0,profile_5947,892052.000000,16,2943.000000,1,COMPLETED_SUCCESSFULLY,892052.000000,86.978008,892138.978008,0.000000,86.978008,1.000000,0-15,361580.005259,""
job_5948,w0,profile_5948,892052.000000,16,2015.000000,1,COMPLETED_SUCCESSFULLY,892052.000000,112.895221,892164.895221,0.000000,112.895221,1.000000,242-257,469321.562801,""
job_5949,w0,profile_5949,892267.000000,13,6488.000000,1,COMPLETED_SUCCESSFULLY,892267.000000,215.436660,892482.436660,0.000000,215.436660,1.000000,0-12,727675.790775,""
job_5951,w0,profile_5951,892577.000000,8,1331.000000,1,COMPLETED_SUCCESSFULLY,892577.000000,44.632485,892621.632485,0.000000,44.632485,1.000000,0-7,92771.808979,""
job_5952,w0,profile_5952,892649.000000,5,6624.000000,1,COMPLETED_SUCCESSFULLY,892649.000000,68.592618,892717.592618,0.000000,68.592618,1.000000,0-4,89109.160172,""
job_5953,w0,profile_5953,892722.000000,20,6701.000000,1,COMPLETED_SUCCESSFULLY,892722.000000,209.921620,892931.921620,0.000000,209.921620,1.000000,281-300,1090842.704519,""
job_5950,w0,profile_5950,892409.000000,39,12675.000000,1,COMPLETED_SUCCESSFULLY,892409.000000,667.096952,893076.096952,0.000000,667.096952,1.000000,242-280,6759717.234651,""
job_5954,w0,profile_5954,893322.000000,14,5875.000000,1,COMPLETED_SUCCESSFULLY,893322.000000,70.586934,893392.586934,0.000000,70.586934,1.000000,0-13,256759.973439,""
job_5956,w0,profile_5956,893497.000000,7,2563.000000,1,COMPLETED_SUCCESSFULLY,893497.000000,86.520348,893583.520348,0.000000,86.520348,1.000000,0-6,157358.882689,""
job_5959,w0,profile_5959,893547.000000,15,4972.000000,1,COMPLETED_SUCCESSFULLY,893547.000000,115.684176,893662.684176,0.000000,115.684176,1.000000,323-337,450858.418039,""
job_5957,w0,profile_5957,893497.000000,12,489.000000,1,COMPLETED_SUCCESSFULLY,893497.000000,186.772587,893683.772587,0.000000,186.772587,1.000000,294-305,582330.245499,""
job_5963,w0,profile_5963,893817.000000,1,6858.000000,1,COMPLETED_SUCCESSFULLY,893817.000000,8.788662,893825.788662,0.000000,8.788662,1.000000,14,2283.482811,""
job_5958,w0,profile_5958,893547.000000,17,5499.000000,1,COMPLETED_SUCCESSFULLY,893547.000000,282.479858,893829.479858,0.000000,282.479858,1.000000,306-322,1247703.444834,""
job_5955,w0,profile_5955,893497.000000,52,38375.000000,1,COMPLETED_SUCCESSFULLY,893497.000000,488.738070,893985.738070,0.000000,488.738070,1.000000,242-293,6603200.422196,""
job_5961,w0,profile_5961,893770.000000,14,1729.000000,1,COMPLETED_SUCCESSFULLY,893770.000000,231.887959,894001.887959,0.000000,231.887959,1.000000,0-13,843492.450583,""
job_5965,w0,profile_5965,894029.000000,6,5754.000000,1,COMPLETED_SUCCESSFULLY,894029.000000,102.321710,894131.321710,0.000000,102.321710,1.000000,0-5,159512.237712,""
job_5964,w0,profile_5964,894029.000000,18,4336.000000,1,COMPLETED_SUCCESSFULLY,894029.000000,168.224204,894197.224204,0.000000,168.224204,1.000000,242-259,786748.555366,""
job_5967,w0,profile_5967,894185.000000,14,4938.000000,1,COMPLETED_SUCCESSFULLY,894185.000000,96.045023,894281.045023,0.000000,96.045023,1.000000,0-13,349363.769919,""
job_5968,w0,profile_5968,894364.000000,2,5620.000000,1,COMPLETED_SUCCESSFULLY,894364.000000,33.053257,894397.053257,0.000000,33.053257,1.000000,0-1,17175.888877,""
job_5872,w0,profile_5872,863579.000000,226,77343.000000,1,COMPLETED_SUCCESSFULLY,892052.000000,2393.534773,894445.534773,28473.000000,30866.534773,12.895795,16-241,140547507.021706,""
job_5962,w0,profile_5962,893770.000000,59,35732.000000,1,COMPLETED_SUCCESSFULLY,893770.000000,709.372044,894479.372044,0.000000,709.372044,1.000000,323-381,10874293.410868,""
job_5966,w0,profile_5966,894029.000000,29,10053.000000,1,COMPLETED_SUCCESSFULLY,894029.000000,450.421221,894479.421221,0.000000,450.421221,1.000000,260-288,3393843.466963,""
job_5969,w0,profile_5969,894364.000000,10,5864.000000,1,COMPLETED_SUCCESSFULLY,894364.000000,191.575181,894555.575181,0.000000,191.575181,1.000000,2-11,497753.372755,""
job_5971,w0,profile_5971,894590.000000,12,6467.000000,1,COMPLETED_SUCCESSFULLY,894590.000000,89.880385,894679.880385,0.000000,89.880385,1.000000,0-11,280234.201926,""
job_5970,w0,profile_5970,894397.000000,52,27903.000000,1,COMPLETED_SUCCESSFULLY,894397.000000,375.276024,894772.276024,0.000000,375.276024,1.000000,382-433,5070247.140643,""
job_5973,w0,profile_5973,894755.000000,6,4247.000000,1,COMPLETED_SUCCESSFULLY,894755.000000,90.728663,894845.728663,0.000000,90.728663,1.000000,0-5,141439.505300,""
